,Brand,Year,Model,Car/Suv,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,BodyType,Doors,Seats,Price,extra_word,engine_capacity,engine_power,fuel_consumption_rate,colour_exterior,colour_interior,location_province,location_state
1722,5,2020,75,0,1,0,0,3,61531.0,0,5.0,5.0,45888.0,875,4.0,2.5,4.8,4,3,6,0
1723,11,2016,82,5,1,0,2,0,192000.0,5,2.0,2.0,21990.0,383,4.0,2.2,7.5,0,0,145,4
1724,20,2020,102,1,1,0,1,2,50067.0,1,5.0,5.0,23900.0,124,4.0,2.0,7.4,3,12,65,0
1725,20,2020,102,6,1,0,1,2,62919.0,6,4.0,5.0,23990.0,845,4.0,2.0,7.4,4,4,92,0
1726,9,2011,11,1,1,1,1,1,86331.0,1,5.0,5.0,13880.0,876,4.0,1.2,6.4,1,0,109,0
1727,5,2019,27,6,1,0,1,2,50998.0,6,4.0,5.0,32999.0,230,4.0,2.0,6.0,1,3,10,0
1728,11,2013,82,5,1,0,3,0,244933.0,5,4.0,5.0,27950.0,598,4.0,2.2,7.6,0,3,27,0
1729,5,2017,75,0,1,0,0,0,114206.0,0,4.0,5.0,33999.0,128,4.0,2.2,6.5,4,0,52,0
1730,10,2014,18,1,1,0,1,2,38416.0,1,5.0,5.0,12999.0,441,3.0,1.2,4.9,3,4,15,0
1731,11,2018,82,5,1,0,4,0,93400.0,5,4.0,4.0,44990.0,102,5.0,3.2,8.7,0,3,146,4
1732,19,2018,119,0,1,0,0,1,98169.0,0,4.0,5.0,61800.0,635,6.0,3.0,8.7,0,3,54,0
1733,8,2021,38,0,1,0,0,2,12491.0,0,4.0,5.0,48888.0,877,4.0,1.5,7.4,0,3,84,0
1734,19,2021,150,0,1,0,0,3,44493.0,0,4.0,5.0,64888.0,878,4.0,2.0,5.4,0,0,59,0
1735,10,2017,45,6,1,1,1,2,147393.0,6,4.0,5.0,12999.0,75,4.0,2.0,6.9,5,3,10,0
1736,19,2022,113,6,1,0,1,1,6845.0,6,4.0,5.0,46880.0,879,4.0,1.5,4.9,0,0,106,0
1737,9,2018,49,0,1,0,0,0,37388.0,0,4.0,7.0,36987.0,880,4.0,2.0,6.1,0,0,36,0
1738,16,2015,81,0,1,0,1,2,210182.0,0,4.0,7.0,16990.0,861,6.0,3.7,11.0,0,3,23,0
1739,5,2009,10,3,1,0,3,0,202235.0,3,4.0,5.0,29900.0,79,4.0,2.2,7.6,0,3,9,0
1740,5,2017,75,0,1,0,1,2,140105.0,0,4.0,5.0,26990.0,239,4.0,2.0,7.4,5,12,65,0
1741,8,2011,9,1,1,0,1,2,115272.0,1,5.0,5.0,12990.0,20,4.0,1.5,6.7,5,3,9,0
1742,5,2018,75,0,1,0,1,2,81804.0,0,4.0,5.0,31990.0,881,4.0,2.0,7.4,4,0,1,0
1743,23,2018,93,1,1,0,1,2,15878.0,1,5.0,5.0,22995.0,311,4.0,1.2,4.8,3,3,23,0
1744,5,2000,318,3,1,0,3,2,184037.0,3,4.0,5.0,9999.0,882,4.0,2.2,7.6,1,3,18,0
1745,18,2011,74,6,1,0,1,2,141125.0,6,4.0,5.0,10995.0,883,4.0,1.4,6.9,2,0,23,0
1746,9,2022,49,0,0,0,0,1,10.0,0,4.0,5.0,59990.0,884,4.0,2.0,8.5,2,39,113,0
1747,20,2019,90,0,1,0,1,2,37531.0,0,4.0,5.0,29990.0,885,4.0,2.0,7.9,5,3,145,4
1748,5,2018,19,6,1,0,1,2,53467.0,6,4.0,5.0,28950.0,41,4.0,2.5,7.8,4,3,31,0
1749,9,2017,123,1,1,1,1,1,24842.0,1,5.0,5.0,19880.0,886,4.0,1.2,4.8,0,0,109,0
1750,5,2020,10,3,1,0,2,2,71106.0,3,4.0,5.0,34000.0,79,4.0,2.2,7.6,5,4,9,0
1751,11,2012,82,5,1,1,4,0,215120.0,5,4.0,5.0,26999.0,275,4.0,2.2,8.1,0,0,26,0
1752,2,2015,319,2,1,0,2,1,165711.0,2,2.0,4.0,29980.0,887,6.0,3.0,7.6,0,14,1,0
1753,1,2022,1,1,2,0,1,1,15.0,1,5.0,5.0,19490.0,814,4.0,1.5,6.7,5,3,6,0
1754,5,2008,208,3,1,0,2,0,186474.0,3,4.0,3.0,22999.0,11,4.0,3.0,8.8,0,4,9,0
1755,5,2021,75,0,1,0,1,3,26758.0,0,5.0,5.0,48990.0,888,4.0,2.5,4.7,0,3,145,4
1756,19,2021,313,0,1,0,0,1,9998.0,0,4.0,5.0,108888.0,889,5.0,2.5,8.9,4,3,25,0
1757,19,2016,113,1,1,0,1,1,45313.0,1,5.0,5.0,31880.0,890,4.0,2.0,5.9,0,0,106,0
1758,20,2016,108,0,1,0,0,0,95223.0,0,4.0,7.0,29990.0,157,4.0,2.2,7.8,2,0,40,0
1759,18,2004,57,6,1,0,2,2,94721.0,6,4.0,5.0,8990.0,114,6.0,3.8,11.0,5,3,23,0
1760,5,2019,95,5,1,0,4,0,84948.0,5,4.0,5.0,62990.0,891,4.0,2.8,8.5,2,3,131,0
1761,11,2016,303,0,1,0,1,1,78674.0,0,4.0,5.0,19888.0,29,4.0,1.5,6.5,4,3,146,4
1762,2,2014,320,1,1,0,2,2,183063.0,1,4.0,5.0,20800.0,892,4.0,2.2,7.6,5,3,23,0
1763,13,2014,180,4,1,0,1,2,48070.0,4,4.0,5.0,20490.0,893,4.0,2.2,7.6,5,3,6,0
1764,23,2016,93,1,1,0,1,2,134605.0,1,5.0,5.0,14995.0,134,4.0,1.4,6.2,0,0,23,0
1765,7,2018,26,0,1,0,4,2,53343.0,0,4.0,5.0,35990.0,741,4.0,2.5,8.3,0,0,25,0
1766,3,2018,321,6,1,0,2,0,66445.0,6,4.0,5.0,71880.0,587,6.0,3.0,5.6,1,32,65,0
1767,20,2008,322,4,1,0,1,2,332493.0,4,4.0,7.0,2995.0,894,4.0,2.0,8.6,2,4,7,0
1768,18,2016,139,5,1,0,4,0,202279.0,5,4.0,5.0,23995.0,17,4.0,2.8,9.1,5,0,23,0
1769,6,2014,6,4,1,0,3,0,211697.0,4,4.0,5.0,41999.0,895,4.0,2.2,7.6,0,7,26,0
1770,12,2007,71,0,1,0,0,2,222000.0,0,4.0,5.0,7950.0,896,4.0,2.5,9.7,11,3,147,0
1771,16,2020,59,5,1,0,2,0,33588.0,5,4.0,4.0,43995.0,897,5.0,3.2,9.3,2,3,2,0
1772,16,2011,52,6,1,0,1,2,123892.0,6,4.0,5.0,13990.0,59,4.0,2.0,8.2,1,3,9,0
1773,21,2022,280,1,1,0,1,6,6000.0,1,3.0,4.0,54280.0,898,4.0,0.0,0.0,1,57,41,0
1774,20,2020,102,1,1,0,1,2,55566.0,1,5.0,5.0,23990.0,845,4.0,2.0,7.4,2,3,73,0
1775,11,2021,164,1,1,1,2,1,7222.0,1,2.0,4.0,69990.0,899,8.0,5.0,13.0,5,10,108,0
1776,18,2007,146,6,1,0,2,2,145827.0,6,4.0,5.0,11880.0,900,6.0,3.6,11.0,2,3,87,0
1777,5,2011,5,3,1,0,0,1,104000.0,3,7.0,5.0,19995.0,901,4.0,2.2,7.6,0,3,11,0
1778,11,2021,82,5,1,0,4,0,24850.0,5,4.0,5.0,59990.0,902,5.0,3.2,8.9,1,0,39,0
1779,12,2015,64,1,1,0,3,2,81594.0,1,4.0,5.0,22500.0,903,4.0,2.2,7.6,4,4,9,0
1780,5,2015,28,1,1,0,1,2,64896.0,1,5.0,5.0,17990.0,41,4.0,1.3,6.3,0,3,6,0
1781,5,2006,10,3,1,0,3,0,205000.0,3,4.0,5.0,36888.0,905,4.0,2.2,7.6,5,4,32,0
1782,18,2016,83,0,1,0,1,2,166540.0,0,4.0,7.0,13999.0,140,4.0,2.4,9.0,0,7,26,0
1783,10,2015,323,4,1,0,3,0,216527.0,4,4.0,5.0,20999.0,906,4.0,2.2,7.6,0,3,18,0
1784,11,2016,82,5,1,0,4,0,229050.0,5,4.0,5.0,28990.0,907,5.0,3.2,9.2,0,3,27,0
1785,16,2004,52,1,1,0,1,2,228966.0,1,5.0,5.0,9995.0,109,4.0,2.0,8.9,5,3,23,0
1786,16,2005,52,6,1,0,1,2,179958.0,6,4.0,5.0,8990.0,109,4.0,2.0,8.9,5,3,9,0
1787,30,2023,324,0,0,0,4,1,1500.0,0,4.0,5.0,54990.0,908,4.0,2.0,6.9,0,58,39,0
1788,8,2008,79,6,1,0,1,2,147000.0,6,4.0,5.0,10950.0,96,4.0,1.8,7.2,2,3,147,0
1789,6,2017,6,0,1,0,0,0,59207.0,0,4.0,5.0,41990.0,909,4.0,2.0,5.3,0,10,31,0
1790,5,1998,325,6,1,1,2,1,158001.0,6,5.0,5.0,59990.0,910,4.0,2.2,7.6,9,3,11,0
1791,16,2017,81,0,1,0,1,2,111570.0,0,4.0,7.0,29990.0,911,4.0,2.5,8.4,0,0,4,0
1792,46,2012,138,4,1,0,1,1,125254.0,4,4.0,5.0,14995.0,912,4.0,1.6,7.4,1,0,23,0
1793,14,2021,281,0,1,0,4,2,10831.0,0,4.0,5.0,69990.0,913,6.0,3.6,9.7,2,0,108,0
1794,16,2019,81,0,1,0,1,2,45119.0,0,4.0,7.0,41990.0,911,4.0,2.5,8.4,1,0,1,0
1795,9,2022,130,0,0,0,0,1,3822.0,0,4.0,5.0,61990.0,914,4.0,2.0,8.1,2,3,31,0
1796,9,2013,16,5,1,0,3,0,232998.0,5,4.0,5.0,19990.0,915,4.0,2.2,7.6,10,3,22,0
1797,9,2022,196,0,2,0,0,0,15.0,0,4.0,5.0,98887.0,916,6.0,3.0,6.8,2,59,6,0
1798,5,2017,112,5,1,1,4,0,41230.0,5,2.0,2.0,74990.0,162,8.0,4.5,10.7,2,20,26,0
1799,11,2018,25,1,1,1,0,1,28681.0,1,5.0,5.0,53990.0,917,4.0,2.3,8.1,4,10,89,0
1800,10,2005,291,3,1,0,3,2,98032.0,3,4.0,5.0,24995.0,918,4.0,2.2,7.6,0,0,10,0
1801,14,2013,80,0,1,0,4,1,152000.0,0,4.0,5.0,13900.0,487,4.0,2.4,8.5,1,3,42,0
1802,12,2010,71,0,1,0,0,2,117893.0,0,4.0,5.0,15999.0,919,4.0,2.5,9.6,5,0,76,0
1803,16,2010,84,1,1,0,1,2,95684.0,1,5.0,5.0,12990.0,59,4.0,1.5,6.8,2,4,9,0
1804,9,2019,49,0,1,0,0,1,83426.0,0,4.0,5.0,43987.0,627,4.0,2.0,8.1,0,0,36,0
1805,5,2017,19,6,1,0,1,2,69988.0,6,4.0,5.0,25990.0,22,4.0,2.5,7.9,5,3,91,0
1806,19,2018,150,0,1,0,0,0,49113.0,0,4.0,5.0,47990.0,798,4.0,2.0,5.5,4,0,39,0
1807,40,2022,309,0,2,0,1,2,15.0,0,4.0,5.0,41485.0,857,4.0,2.0,7.5,1,0,33,0
1808,16,2021,59,5,1,0,4,0,33132.0,5,4.0,5.0,56950.0,423,4.0,3.0,8.0,2,10,148,0
1809,12,2018,69,6,1,0,0,2,91864.0,6,4.0,5.0,24990.0,118,4.0,2.5,7.3,0,0,31,0
1810,5,2014,226,4,1,0,3,2,103920.0,4,4.0,5.0,33999.0,9,4.0,2.2,7.6,1,0,89,0
1811,10,2016,13,0,1,0,0,2,105012.0,0,4.0,5.0,21950.0,17,4.0,2.4,7.5,2,3,19,0
1812,7,2013,170,4,1,0,3,2,113983.0,4,4.0,5.0,18990.0,920,4.0,2.2,7.6,4,3,22,0
1813,18,2018,139,5,1,0,2,0,177141.0,5,4.0,5.0,21950.0,248,4.0,2.8,8.8,0,0,148,0
1814,9,2018,49,0,1,0,0,1,122256.0,0,4.0,5.0,24990.0,225,4.0,2.0,7.5,2,0,59,0
1815,12,2017,54,0,1,0,0,2,111480.0,0,4.0,5.0,25999.0,921,4.0,2.0,7.0,4,0,25,0
1816,16,2011,59,5,1,1,2,0,182676.0,5,4.0,5.0,16995.0,718,5.0,3.2,8.4,0,4,23,0
1817,8,2019,38,0,1,0,1,2,59860.0,0,4.0,7.0,34990.0,87,4.0,1.5,7.3,0,3,143,0
1818,13,2022,39,6,1,1,1,1,3522.0,6,4.0,5.0,54990.0,922,4.0,2.0,8.2,4,10,31,0
1819,3,2010,326,1,1,0,1,1,170000.0,1,5.0,5.0,8995.0,923,4.0,2.0,8.1,2,3,22,0
1820,16,2013,35,0,1,0,0,2,149666.0,0,4.0,5.0,17886.0,668,4.0,2.5,7.4,5,3,31,0
1821,9,2023,11,1,2,0,1,1,15.0,1,4.0,5.0,70887.0,924,4.0,2.2,7.6,1,0,6,0
1822,10,2014,323,4,1,0,3,0,119474.0,4,4.0,5.0,26999.0,925,4.0,2.2,7.6,0,3,18,0
1823,5,2021,41,0,1,0,0,1,17910.0,0,5.0,7.0,56880.0,926,6.0,3.5,8.8,4,0,1,0
1824,9,2023,253,0,2,0,0,1,15.0,0,4.0,5.0,59650.0,927,4.0,2.0,7.3,1,0,6,0
1825,13,2016,24,0,1,0,0,0,122401.0,0,4.0,5.0,26990.0,148,4.0,2.0,6.8,4,3,23,0
1826,15,2014,231,0,1,0,1,1,92285.0,0,4.0,5.0,23989.0,928,4.0,2.0,7.0,0,3,39,0
1827,25,2016,166,0,1,0,0,1,114202.0,0,4.0,5.0,59950.0,124,6.0,3.0,8.7,9,3,36,0
1828,8,2006,118,6,1,0,1,2,209508.0,6,4.0,5.0,6949.0,929,6.0,3.0,10.6,9,3,15,0
1829,5,2021,27,1,1,0,1,3,43083.0,1,5.0,5.0,33990.0,380,4.0,1.8,4.2,0,0,4,0
1830,19,2019,150,0,1,0,0,1,49431.0,0,4.0,5.0,54990.0,930,4.0,2.0,7.3,0,0,39,0
1831,26,2016,105,5,1,0,2,0,173007.0,5,4.0,5.0,23888.0,760,4.0,3.0,7.9,0,9,28,0
1832,18,2016,139,5,1,0,4,0,73059.0,5,4.0,5.0,38888.0,519,4.0,2.8,9.1,0,4,59,0
1833,16,2009,61,0,1,0,1,2,162018.0,0,4.0,5.0,10949.0,861,4.0,2.5,9.4,1,3,15,0
1834,5,2020,28,0,1,0,1,3,55929.0,0,4.0,5.0,32990.0,931,3.0,1.5,3.8,0,3,108,0
1835,21,2018,327,8,1,0,1,1,26758.0,8,2.0,4.0,42999.0,625,4.0,2.0,5.7,8,0,1,0
1836,7,2015,26,4,1,0,3,0,92736.0,4,4.0,5.0,22999.0,86,4.0,2.2,7.6,3,3,18,0
1837,20,2018,90,0,1,0,1,2,176576.0,0,4.0,5.0,18995.0,233,4.0,2.0,7.9,5,0,23,0
1838,20,2008,144,4,1,0,1,2,262175.0,4,4.0,8.0,7995.0,932,6.0,2.7,11.0,5,3,23,0
1839,18,2011,74,6,1,0,1,2,211309.0,6,4.0,5.0,7950.0,883,4.0,1.4,6.9,2,3,5,0
1840,9,2018,130,4,1,0,0,1,63751.0,4,4.0,5.0,41990.0,933,4.0,2.0,7.4,0,0,0,0
1841,21,2021,280,1,1,0,1,6,7300.0,1,3.0,4.0,49999.0,898,4.0,0.0,0.0,3,57,41,0
1842,19,2010,46,1,1,0,0,1,44175.0,1,5.0,4.0,26990.0,934,4.0,2.0,7.5,0,0,39,0
1843,5,2014,226,4,1,0,3,2,91058.0,4,4.0,5.0,32999.0,9,4.0,2.2,7.6,0,0,89,0
1844,11,2012,15,1,1,0,1,2,102864.0,1,5.0,5.0,9950.0,7,4.0,1.6,6.1,3,3,37,0
1845,21,2022,280,1,1,0,1,6,6200.0,1,3.0,4.0,57344.0,898,4.0,0.0,0.0,3,57,41,0
1846,20,2018,144,4,1,0,1,2,64847.0,4,4.0,8.0,46990.0,482,6.0,3.3,11.6,5,13,1,0
1847,13,2012,42,0,1,0,0,0,139586.0,0,4.0,7.0,20995.0,935,4.0,2.2,7.3,5,0,23,0
1848,11,2016,82,5,1,0,4,0,254164.0,5,4.0,5.0,29888.0,907,5.0,3.2,9.2,0,3,27,0
1849,19,2015,174,6,1,0,0,1,83657.0,6,4.0,5.0,33990.0,52,4.0,2.0,6.9,0,3,39,0
1850,19,2020,313,9,1,0,0,3,43003.0,9,4.0,5.0,189990.0,936,8.0,4.0,11.6,0,60,52,0
1851,5,2012,163,4,1,0,3,2,117974.0,4,4.0,5.0,27995.0,937,4.0,2.2,7.6,0,4,10,0
1852,5,2018,95,5,1,0,4,0,232955.0,5,4.0,5.0,32950.0,126,4.0,2.8,8.5,0,0,148,0
1853,18,2014,139,5,1,0,4,0,136416.0,5,4.0,5.0,26990.0,574,4.0,2.8,9.1,5,3,33,0
1854,5,2015,328,0,1,0,0,0,65605.0,0,4.0,7.0,44990.0,938,4.0,2.8,8.6,0,0,22,0
1855,10,2010,45,6,1,0,1,2,158011.0,6,4.0,5.0,9999.0,14,4.0,2.0,8.2,3,4,15,0
1856,9,2008,196,4,1,0,3,0,190573.0,4,4.0,5.0,15999.0,939,4.0,2.2,7.6,2,3,18,0
1857,7,2021,239,0,1,0,1,1,8638.0,0,5.0,5.0,37990.0,368,3.0,1.0,5.8,0,0,40,0
1858,9,2022,196,0,1,0,0,0,15695.0,0,4.0,5.0,109280.0,940,6.0,3.0,6.8,5,4,6,0
1859,7,2017,22,0,1,0,1,2,85157.0,0,4.0,5.0,27990.0,646,4.0,2.0,6.9,2,0,31,0
1860,5,2023,75,0,1,0,0,3,182.0,0,5.0,5.0,64990.0,583,4.0,2.5,4.8,1,0,4,0
1861,16,2018,52,1,1,0,1,2,38363.0,1,5.0,5.0,26888.0,109,4.0,2.0,5.8,1,6,48,0
1862,2,2016,329,1,1,0,2,1,105672.0,1,5.0,5.0,37950.0,170,6.0,3.0,7.6,1,7,43,0
1863,5,2017,28,1,1,0,1,2,46376.0,1,5.0,5.0,24388.0,41,4.0,1.3,6.4,2,3,109,0
1864,19,2021,203,0,1,0,0,3,34412.0,0,4.0,7.0,158880.0,941,8.0,4.0,7.6,1,14,6,0
1865,11,2019,82,5,1,0,4,0,85550.0,5,4.0,5.0,53990.0,767,5.0,3.2,8.9,2,4,64,0
1866,6,2014,6,0,1,0,0,0,182056.0,0,5.0,5.0,18999.0,942,4.0,2.2,6.0,0,3,10,0
1867,10,2010,13,0,1,0,4,2,117999.0,0,4.0,5.0,14990.0,943,6.0,3.0,10.4,5,3,23,0
1868,13,2015,98,1,1,0,1,2,112049.0,1,3.0,4.0,20990.0,944,4.0,1.6,7.1,7,3,108,0
1869,11,2020,107,0,1,0,1,1,45622.0,0,5.0,5.0,31999.0,945,3.0,1.0,5.3,4,16,33,0
1870,9,2011,16,5,1,1,3,0,165741.0,5,4.0,5.0,19990.0,946,4.0,2.2,7.6,2,3,23,0
1871,12,2016,71,0,1,0,0,2,94800.0,0,4.0,5.0,27990.0,397,4.0,2.5,8.1,5,3,149,0
1872,6,2018,6,0,1,0,4,0,147632.0,0,4.0,5.0,52800.0,947,6.0,3.0,7.2,2,0,39,0
1873,10,2018,32,5,1,0,4,0,97109.0,5,2.0,4.0,33888.0,110,4.0,2.4,7.6,0,4,31,0
1874,1,2021,299,0,1,0,1,2,25253.0,0,4.0,5.0,23150.0,268,4.0,1.5,7.3,0,3,24,0
1875,10,2016,32,5,1,0,4,0,154179.0,5,4.0,5.0,28990.0,371,4.0,2.4,7.6,1,4,64,0
1876,9,2019,196,0,1,0,0,0,76293.0,0,4.0,5.0,68880.0,97,6.0,3.0,7.4,4,0,109,0
1877,12,2015,17,0,1,0,0,1,109232.0,0,4.0,5.0,22888.0,118,4.0,2.5,7.3,3,3,6,0
1878,9,2019,16,5,1,0,4,0,89388.0,5,4.0,5.0,37990.0,948,4.0,2.0,8.3,0,0,31,0
1879,13,2012,98,1,1,0,1,2,193101.0,1,3.0,4.0,15950.0,949,4.0,1.6,6.4,7,3,27,0
1880,8,2019,38,0,1,0,1,2,32748.0,0,4.0,5.0,32990.0,305,4.0,1.5,7.0,2,4,31,0
1881,5,2017,70,4,1,0,3,5,82678.0,4,4.0,5.0,30999.0,579,4.0,2.2,7.6,0,0,89,0
1882,11,2019,82,5,1,0,4,0,114956.0,5,4.0,5.0,61950.0,950,4.0,2.0,8.2,4,3,27,0
1883,5,2020,19,6,1,0,1,3,53897.0,6,4.0,5.0,38990.0,485,4.0,2.5,4.2,0,3,149,0
1884,10,2015,32,5,1,1,4,0,174677.0,5,4.0,5.0,22990.0,110,4.0,2.5,8.1,0,3,23,0
1885,12,2011,17,0,1,1,0,0,238850.0,0,4.0,5.0,8999.0,951,4.0,2.0,6.4,0,3,10,0
1886,19,2018,330,1,1,0,3,1,39566.0,1,4.0,5.0,78880.0,952,4.0,2.2,7.6,2,0,106,0
1887,18,2013,83,0,1,0,0,2,215580.0,0,4.0,7.0,9800.0,249,6.0,3.0,10.1,5,3,23,0
1888,16,2015,59,5,1,1,4,0,310230.0,5,2.0,3.0,17913.0,167,5.0,3.2,8.9,0,3,51,0
1889,13,2020,167,0,1,0,1,2,66023.0,0,4.0,5.0,32990.0,953,4.0,2.0,7.2,0,0,22,0
1890,2,2017,331,2,1,0,2,1,117220.0,2,2.0,4.0,31888.0,57,4.0,2.0,5.9,0,3,24,0
1891,5,2019,75,0,1,0,1,2,70093.0,0,4.0,5.0,34800.0,239,4.0,2.0,7.0,0,3,19,0
1892,9,2018,16,5,1,0,4,0,83639.0,5,4.0,5.0,49990.0,954,6.0,3.0,8.9,6,3,108,0
1893,9,2023,49,0,0,0,0,1,10.0,0,4.0,7.0,62990.0,955,4.0,2.0,8.6,5,39,113,0
1894,16,2014,84,1,1,0,1,2,114486.0,1,5.0,5.0,17880.0,178,4.0,1.5,4.9,0,0,6,0
1895,18,2015,83,0,1,0,0,0,192202.0,0,4.0,7.0,13950.0,536,4.0,2.2,8.1,2,3,36,0
1896,16,2014,59,5,1,1,2,0,223599.0,5,2.0,3.0,18999.0,718,5.0,3.2,8.4,0,0,36,0
1897,7,2011,332,6,1,0,1,1,70750.0,6,4.0,5.0,12990.0,956,6.0,3.5,10.2,4,4,64,0
1898,1,2022,145,0,1,0,1,2,7990.0,0,5.0,5.0,30490.0,322,3.0,1.3,7.3,2,3,22,0
1899,2,2014,201,1,1,0,2,1,94598.0,1,5.0,5.0,16999.0,957,4.0,1.6,5.8,0,3,6,0
1900,18,2014,57,4,1,0,2,7,188919.0,4,4.0,5.0,15990.0,958,6.0,3.6,11.8,0,3,8,0
1901,16,2012,61,0,1,0,1,2,212145.0,0,4.0,5.0,8950.0,861,4.0,2.5,9.4,2,3,27,0
1902,18,2012,83,0,1,0,0,0,166758.0,0,4.0,7.0,9990.0,249,4.0,2.2,8.3,2,3,5,0
1903,9,2016,123,1,1,0,1,1,83470.0,1,5.0,5.0,16990.0,789,4.0,1.2,4.8,2,3,108,0
1904,26,2015,105,5,1,0,4,0,250200.0,5,4.0,5.0,26990.0,959,4.0,3.0,8.1,11,3,150,2
1905,7,2013,129,0,1,0,4,0,182439.0,0,4.0,5.0,39995.0,960,4.0,3.0,11.8,0,0,23,0
1906,2,2021,12,0,1,0,2,2,29206.0,0,4.0,5.0,66988.0,961,4.0,2.0,7.4,1,0,2,0
1907,5,2018,27,1,1,0,1,2,77205.0,1,5.0,5.0,21950.0,41,4.0,1.8,6.1,0,3,17,0
1908,20,2015,102,1,1,0,1,2,119190.0,1,5.0,5.0,14800.0,124,4.0,1.8,7.1,4,3,19,0
1909,9,2023,130,4,2,0,0,1,15.0,4,4.0,5.0,74443.0,962,4.0,2.0,8.1,0,0,6,0
1910,9,2022,253,0,0,2,0,1,585.0,0,4.0,5.0,67074.0,656,4.0,2.0,8.3,1,46,151,1
1911,38,2018,223,6,1,0,2,1,56188.0,6,4.0,5.0,78990.0,963,6.0,3.0,8.9,1,0,40,0
1912,9,2015,11,1,1,0,1,1,59302.0,1,5.0,5.0,18990.0,111,4.0,1.4,5.4,2,3,9,0
1913,20,2019,144,4,1,0,1,0,56044.0,4,4.0,8.0,37888.0,124,4.0,2.2,7.6,0,3,104,0
1914,10,2017,32,5,1,0,4,0,198160.0,5,4.0,5.0,28888.0,110,4.0,2.4,7.6,2,3,31,0
1915,8,2009,79,6,1,0,1,2,73917.0,6,4.0,5.0,10990.0,20,4.0,1.8,7.2,9,3,32,0
1916,18,2016,83,0,1,0,1,2,66600.0,0,4.0,7.0,18990.0,346,4.0,2.4,9.0,0,61,85,1
1917,23,2020,285,1,1,0,1,2,19357.0,1,4.0,5.0,19750.0,134,4.0,1.4,5.4,4,4,65,0
1918,13,2013,180,0,1,0,0,0,129000.0,0,4.0,5.0,16990.0,964,4.0,2.0,7.5,0,3,9,0
1919,3,2004,333,6,1,0,2,1,167083.0,6,4.0,5.0,38950.0,965,8.0,5.4,0.0,1,3,31,0
1920,20,2017,90,4,1,0,1,2,64338.0,4,4.0,5.0,25888.0,966,4.0,2.2,7.6,0,0,80,1
1921,5,2020,95,5,1,0,4,0,43199.0,5,4.0,5.0,70990.0,891,4.0,2.8,8.4,2,3,91,0
1922,18,2014,83,0,1,0,0,0,178750.0,0,4.0,7.0,13555.0,536,4.0,2.2,8.1,5,3,5,0
1923,12,2016,17,0,1,1,0,0,227284.0,0,4.0,5.0,19995.0,967,4.0,2.0,6.3,4,7,23,0
1924,33,2013,334,1,1,1,1,1,82680.0,1,3.0,5.0,9777.0,968,4.0,1.6,6.7,1,3,5,0
1925,9,2023,49,0,2,0,0,1,15.0,0,4.0,7.0,62662.0,955,4.0,2.0,8.6,1,0,6,0
1926,19,2009,335,2,1,0,1,1,169651.0,2,2.0,4.0,13999.0,182,4.0,2.0,7.8,0,3,10,0
1927,5,2022,41,0,1,0,0,3,46011.0,0,5.0,7.0,77777.0,969,4.0,2.5,5.6,2,0,52,0
1928,9,2023,130,4,2,0,0,1,26.0,4,4.0,5.0,71138.0,962,4.0,2.0,8.1,4,0,151,1
1929,9,2021,78,3,1,0,1,0,7400.0,3,2.0,2.0,47990.0,970,4.0,2.0,4.9,5,0,81,0
1930,12,2018,17,0,1,0,0,0,43725.0,0,4.0,5.0,36990.0,686,4.0,2.0,6.3,0,4,144,0
1931,5,2018,27,1,1,0,1,2,82509.0,1,5.0,5.0,23999.0,155,4.0,2.0,6.0,3,4,15,0
1932,5,2009,27,1,1,0,1,2,214391.0,1,5.0,5.0,11990.0,41,4.0,1.8,7.7,2,3,23,0
1933,16,2017,35,0,1,0,0,2,65969.0,0,4.0,5.0,34999.0,382,4.0,2.5,7.5,1,6,85,1
1934,5,2012,208,3,1,0,2,0,182483.0,3,4.0,3.0,25999.0,11,4.0,3.0,8.0,0,4,9,0
1935,11,2013,21,0,1,0,2,0,133000.0,0,4.0,5.0,15990.0,171,6.0,2.7,8.2,0,3,42,0
1936,10,2018,126,0,1,0,4,0,73958.0,0,4.0,7.0,44990.0,971,4.0,2.4,8.0,2,3,109,0
1937,5,2013,19,6,1,0,1,2,180223.0,6,4.0,5.0,14990.0,22,4.0,2.5,7.8,0,3,23,0
1938,5,2012,28,1,1,0,1,2,152805.0,1,5.0,5.0,11990.0,62,4.0,1.3,6.3,11,3,12,0
1939,10,2010,45,1,1,0,1,2,107135.0,1,5.0,5.0,13990.0,132,4.0,2.0,8.3,1,3,23,0
1940,10,2016,32,5,1,1,2,2,80559.0,5,2.0,2.0,19990.0,189,4.0,2.4,10.9,0,3,23,0
1941,18,2016,139,5,1,0,4,0,79552.0,5,4.0,5.0,39990.0,574,4.0,2.8,9.1,2,12,31,0
1942,1,2021,299,0,1,0,1,2,20000.0,0,4.0,5.0,23580.0,268,4.0,1.5,7.3,0,3,24,0
1943,3,2018,336,2,1,0,0,1,33000.0,2,2.0,4.0,86990.0,272,6.0,3.0,8.5,0,3,79,2
1944,11,2018,82,5,1,0,4,0,39576.0,5,4.0,5.0,51990.0,972,5.0,3.2,8.7,2,0,1,0
1945,20,2021,90,0,1,0,1,2,42730.0,0,4.0,5.0,29900.0,367,4.0,2.0,7.9,5,3,65,0
